InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,NBMinColum,Strategy,LowerBound,GenerateCol,maxNbCallHeuristics,Memorization,NBNodes,NBCut,NBCleaning,NBCutInMemo,NBRemInMemo,NBComputeCost,NBCallsHeu,NBCallDP,NBCallSubProcessCG,NBCallSubProcessBaB,isOptimal,Objective
instance2_n_30_N_40_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,36.0767,300,1,depth-first,Columns_Generation,0,1,1,2108,1734,0,1318,0,20346,0,23090,0,177,1,7
instance3_n_10_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.118885,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_10_N_40_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0877475,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_20_N_40_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.379475,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_30_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,3.31334,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,62
instance4_n_20_N_40_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.309029,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_10_N_40_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.11001,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_10_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0989587,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0727319,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
instance4_n_10_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0805425,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_40_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.30666,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_30_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,2.29532,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2
instance8_n_30_N_40_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,9.43285,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,27
instance7_n_20_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,1.39974,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,15
instance9_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.262039,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.101821,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,4
instance6_n_30_N_40_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,1.1211,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
instance2_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.270997,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_30_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.526103,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_20_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,2.05129,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,16
instance1_n_10_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0953458,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.255803,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2
instance4_n_10_N_40_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.185184,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_30_N_40_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,7.32803,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,2
instance5_n_30_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,18.1878,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,67
instance3_n_20_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,19.7603,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,13
instance8_n_10_N_40_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.114835,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_30_N_40_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,9.63593,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
instance3_n_10_N_40_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.135555,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_10_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.122054,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_40_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.412898,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_30_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.55377,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.127061,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
instance7_n_30_N_40_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,10.3844,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,30
instance4_n_10_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0715684,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0701611,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,9
instance3_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.344741,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_10_N_40_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0864686,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.253055,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.34416,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27
instance6_n_20_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,1.45233,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,20
instance6_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0717211,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.102302,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_30_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.818029,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.410849,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,31
instance3_n_30_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,2.46836,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,7
instance2_n_20_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.393821,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_20_N_40_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.611728,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,6
instance2_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0923206,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_20_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,1.01148,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,17
instance8_n_20_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.461971,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,8
instance8_n_10_N_40_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0729516,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
instance5_n_30_N_40_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,9.29076,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,34
instance4_n_20_N_40_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.398365,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_30_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.735704,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_40_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.20609,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_40_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.400647,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
instance2_n_30_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.491136,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_20_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,1.23614,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,10
instance2_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.141714,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_20_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.440448,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10
instance2_n_20_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,1.71441,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,16
instance0_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.236845,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_30_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,17.4327,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,41
instance7_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.306579,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_20_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.420125,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10
instance2_n_10_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.108711,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_20_N_40_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,1.61178,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17
instance4_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0880373,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,1
instance8_n_30_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.535691,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,104
instance0_n_10_N_40_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.093484,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_30_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,6.13266,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,6
instance4_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0955549,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7
instance6_n_30_N_40_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,46.0705,300,nan,depth-first,LB_from_MIP,nan,nan,1,6268,7328,0,7793,0,22,0,0,0,1115,1,4
instance7_n_10_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0697292,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_10_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0633797,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.131358,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4
instance5_n_30_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,29.0525,300,1,depth-first,Columns_Generation,0,1,1,1235,818,0,451,0,13140,0,14556,0,70,1,20
instance9_n_30_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,3.80507,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,35
instance2_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.115623,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_30_N_40_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,5.92773,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,34
instance1_n_30_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,18.1612,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,57
instance9_n_20_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.31159,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,9
instance7_n_20_N_40_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.332904,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_10_N_40_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.103669,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0811317,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
instance9_n_30_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,0.473337,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_30_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,3.9402,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,119
instance5_n_30_N_40_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,2.25789,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,23
instance8_n_30_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,1.75052,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
instance9_n_20_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.300089,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_10_N_40_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0915128,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.321628,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,16
instance2_n_30_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,36.7143,300,1,depth-first,Columns_Generation,0,1,1,2916,2127,0,1068,0,27759,0,31818,0,199,1,36
instance1_n_20_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,9.70698,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12
instance6_n_20_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,20.9363,300,1,depth-first,Columns_Generation,0,1,1,146,72,0,22,0,1264,0,1344,0,6,1,16
instance1_n_30_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,300.005,300,nan,depth-first,LB_from_MIP,nan,nan,1,109457,119267,0,148457,0,22,0,0,0,12307,0,46
instance2_n_30_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,265.426,300,nan,depth-first,LB_from_MIP,nan,nan,1,69625,81381,0,97778,0,22,0,0,0,9951,1,36
instance2_n_20_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,0.319674,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,43
instance9_n_30_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,7.90628,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,51
instance4_n_30_N_40_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,3.72508,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,30
instance3_n_30_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,11.9359,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,29
instance6_n_10_N_40_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0885243,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_20_N_40_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,2.00098,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,5
instance9_n_30_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,16.2244,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,81
instance9_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0918635,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.14144,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,4
instance0_n_20_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,BaB,2.69177,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,26
instance4_n_30_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,30,1,1,2,1,BaB,298.267,300,nan,depth-first,LB_from_MIP,nan,nan,1,133659,139935,0,199763,0,22,0,0,0,20808,1,45
instance8_n_10_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.100587,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_10_N_40_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,BaB,0.0790387,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
