InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,Objective,isOptimal,NBNodes,InstancePath
instance4_n_25_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.897404,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_25_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.901586,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.024,300,201,0,1641,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_75_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.028,300,103,0,3815,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_75_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.032,300,49,0,6150,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_25_N_100_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.879782,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_25_N_100_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.019,300,3,0,8591,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.74175,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_50_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,2,0,13918,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_50_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_75_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.029,300,68,0,6824,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_75_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_75_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.027,300,312,0,1507,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_75_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_50_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,122,0,9105,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_50_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.03,300,125,0,1424,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.024,300,249,0,3512,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_75_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.026,300,187,0,2602,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_75_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.025,300,101,0,3677,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,7.42639,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_25_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.901592,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_25_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_25_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,223.461,300,3,1,43199,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_25_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.025,300,60,0,10600,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.028,300,17,0,5110,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.690858,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_25_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.645389,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_25_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_25_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.06135,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_25_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,5.94906,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_25_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.8134,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_25_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.021,300,8,0,10836,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_75_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.028,300,8,0,10652,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_75_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_75_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,7.84985,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_75_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_50_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.017,300,2,0,13222,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_50_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_25_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.946799,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_25_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.024,300,31,0,5775,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,52.6294,300,4,1,13115,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,8.41279,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.70889,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,4.24764,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,21,0,10957,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.033,300,82,0,5806,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_50_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.29594,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_50_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_75_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.024,300,203,0,1270,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_75_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.032,300,298,0,294,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_25_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,3.61607,300,14,1,1673,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_25_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.031,300,22,0,9579,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.036,300,124,0,1479,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_25_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.00077,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_25_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.02,300,5,0,11247,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.025,300,34,0,8238,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,159.894,300,7,1,31953,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.886055,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,7.59883,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_75_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.03,300,39,0,6649,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_75_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.021,300,104,0,11706,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_50_N_100_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.021,300,36,0,16832,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_50_N_100_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.029,300,181,0,429,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_75_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.03,300,196,0,3794,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_75_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.033,300,72,0,7024,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.566394,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_25_N_100_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.679265,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_25_N_100_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.3483,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_25_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,2.39873,300,0,1,338,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_25_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_25_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.789035,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_25_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_25_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,300.008,300,6,0,29756,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_25_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.027,300,195,0,1438,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,2.97635,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_50_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.66336,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_50_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.59806,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,51.0367,300,8,1,14252,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_50_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.017,300,69,0,8813,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_50_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.027,300,14,0,9681,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_50_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,37,0,13078,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_50_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_75_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,7.82044,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_75_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.031,300,179,0,2464,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_75_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,8.26327,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_75_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_75_N_100_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.032,300,57,0,2203,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_75_N_100_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
